Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
PLK3,0,54,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,54,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,-6.406620437838609,46,PTM-SEA,0.30985915492957744,2,CAMK,PIM,NA,PIM2
AKT3,-21.54623129892152,30,PTM-SEA,0.5633802816901409,3,AGC,AKT,NA,AKT3
AAK1,297,277,KEA3,0.1,1,OTHER,NAK,BIKE,AAK1
ABL1,50,32,KEA3,0.9,4,TK,ABL,NA,ABL1
ABL2,150.33333333333334,164,KEA3,0.46,2,TK,ABL,NA,ABL2
ACVR1,131,142,KEA3,0.5314285714285715,3,TKL,STKR,TYPE1,ACVR1
ACVR1B,208.5,217,KEA3,0.2857142857142857,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,213,218,KEA3,0.28285714285714286,2,TKL,STKR,TYPE2,ACVR2B
AKT1,36.666666666666664,19,KEA3,0.9457142857142857,4,AGC,AKT,NA,AKT1
AKT2,89.33333333333333,83,KEA3,0.7257142857142858,3,AGC,AKT,NA,AKT2
AKT3,238,230,KEA3,0.23714285714285716,1,AGC,AKT,NA,AKT3
ALK,35.5,18,KEA3,0.9485714285714286,4,TK,ALK,NA,ALK
ARAF,67,54,KEA3,0.8257142857142857,4,TKL,RAF,RAF,ARAF
ATM,83,72,KEA3,0.7657142857142857,4,ATYPICAL,PIKK,ATM,ATM
ATR,58.333333333333336,40,KEA3,0.8714285714285714,4,ATYPICAL,PIKK,ATR,ATR
AURKA,63.666666666666664,48,KEA3,0.8457142857142858,4,OTHER,AUR,NA,AURKA
AURKB,25.333333333333332,12,KEA3,0.9685714285714285,4,OTHER,AUR,NA,AURKB
AURKC,185.5,206,KEA3,0.32,2,OTHER,AUR,NA,AURKC
AXL,84.5,74,KEA3,0.76,4,TK,AXL,NA,AXL
BLK,257.5,247,KEA3,0.18571428571428572,1,TK,SRC,SRCB,BLK
BMP2K,325,300,KEA3,0.03428571428571429,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,162.5,175,KEA3,0.42,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,99,94,KEA3,0.6914285714285714,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,107.5,108,KEA3,0.6371428571428571,3,TKL,STKR,TYPE2,BMPR2
BMX,105.66666666666667,105,KEA3,0.6514285714285715,3,TK,TEC,NA,BMX
BRAF,146,159,KEA3,0.48,2,TKL,RAF,RAF,BRAF
BRSK1,117.66666666666666,120,KEA3,0.6028571428571429,3,CAMK,CAMKL,BRSK,BRSK1
BRSK2,304,284,KEA3,0.08,1,CAMK,CAMKL,BRSK,BRSK2
BTK,59.333333333333336,42,KEA3,0.8628571428571429,4,TK,TEC,NA,BTK
BUB1,145.5,158,KEA3,0.4857142857142857,2,OTHER,BUB,NA,BUB1
CAMK1,147.33333333333334,161,KEA3,0.4714285714285714,2,CAMK,CAMK1,NA,CAMK1
CAMK1D,241,231,KEA3,0.2342857142857143,1,CAMK,CAMK1,NA,CAMK1D
CAMK2A,68.66666666666667,57,KEA3,0.8171428571428572,4,CAMK,CAMK2,NA,CAMK2A
CAMK2B,177.5,199,KEA3,0.3457142857142857,2,CAMK,CAMK2,NA,CAMK2B
CAMK2D,89,82,KEA3,0.7285714285714285,3,CAMK,CAMK2,NA,CAMK2D
CAMK2G,22,10,KEA3,0.9742857142857143,4,CAMK,CAMK2,NA,CAMK2G
CAMK4,123.66666666666667,133,KEA3,0.56,3,CAMK,CAMK1,NA,CAMK4
CAMKK1,88.66666666666667,81,KEA3,0.7342857142857143,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,106.5,107,KEA3,0.6428571428571429,3,OTHER,CAMKK,META,CAMKK2
CDC42BPA,279,263,KEA3,0.14,1,AGC,DMPK,GEK,CDC42BPA
CDC7,191,210,KEA3,0.3057142857142857,2,OTHER,CDC7,NA,CDC7
CDK1,48.5,31,KEA3,0.9028571428571428,4,CMGC,CDK,CDC2,CDK1
CDK11A,47,28,KEA3,0.9142857142857143,4,NA,NA,NA,CDK11A
CDK12,57,37,KEA3,0.8828571428571429,4,CMGC,CDK,CRK7,CDK12
CDK15,253,243,KEA3,0.19714285714285715,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,165,178,KEA3,0.4114285714285714,2,CMGC,CDK,PCTAIRE,CDK16
CDK18,233,227,KEA3,0.24571428571428572,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,6,1,KEA3,1,4,CMGC,CDK,CDK8,CDK19
CDK2,47,28,KEA3,0.9142857142857143,4,CMGC,CDK,CDC2,CDK2
CDK20,87,80,KEA3,0.7371428571428571,3,CMGC,CDK,CCRK,CDK20
CDK3,41,25,KEA3,0.9257142857142857,4,CMGC,CDK,CDC2,CDK3
CDK4,48,30,KEA3,0.9057142857142857,4,CMGC,CDK,CDK4,CDK4
CDK5,77.66666666666667,65,KEA3,0.7857142857142857,4,CMGC,CDK,CDK5,CDK5
CDK6,43,26,KEA3,0.9228571428571428,4,CMGC,CDK,CDK4,CDK6
CDK7,105.33333333333333,104,KEA3,0.6542857142857142,3,CMGC,CDK,CDK7,CDK7
CDK8,92,86,KEA3,0.7171428571428572,3,CMGC,CDK,CDK8,CDK8
CDK9,87,80,KEA3,0.7371428571428571,3,CMGC,CDK,CDK9,CDK9
CDKL3,301,281,KEA3,0.08857142857142856,1,CMGC,CDKL,NA,CDKL3
CDKL5,59,41,KEA3,0.8685714285714285,4,CMGC,CDKL,NA,CDKL5
CHEK1,18,9,KEA3,0.9771428571428571,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,73,58,KEA3,0.8114285714285714,4,CAMK,RAD53,NA,CHEK2
CHUK,129,139,KEA3,0.5428571428571428,3,OTHER,IKK,NA,CHUK
CLK1,92.5,87,KEA3,0.7114285714285714,3,CMGC,CLK,NA,CLK1
CLK2,100,96,KEA3,0.68,3,CMGC,CLK,NA,CLK2
CLK3,177,198,KEA3,0.3485714285714286,2,CMGC,CLK,NA,CLK3
CLK4,321,298,KEA3,0.04,1,CMGC,CLK,NA,CLK4
CSF1R,334,307,KEA3,0.014285714285714285,1,TK,PDGFR,NA,CSF1R
CSK,139,150,KEA3,0.5085714285714286,3,TK,CSK,NA,CSK
CSNK1A1,106,106,KEA3,0.6457142857142857,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,338,311,KEA3,0.002857142857142857,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,100.66666666666667,97,KEA3,0.6771428571428572,3,CK1,CK1,CK1-D,CSNK1D
CSNK1E,113.33333333333333,112,KEA3,0.6257142857142857,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,222,223,KEA3,0.26571428571428574,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,181.5,203,KEA3,0.3314285714285714,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,246,237,KEA3,0.21714285714285714,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,76,61,KEA3,0.8,4,CMGC,CK2,NA,CSNK2A1
CSNK2A2,98.66666666666667,93,KEA3,0.6942857142857143,3,CMGC,CK2,NA,CSNK2A2
DAPK1,130.66666666666666,141,KEA3,0.5342857142857143,3,CAMK,DAPK,DAPK,DAPK1
DAPK3,136,146,KEA3,0.52,3,CAMK,DAPK,DAPK,DAPK3
DCLK1,257,246,KEA3,0.18857142857142858,1,CAMK,DCAMKL,NA,DCLK1
DDR1,62,44,KEA3,0.8571428571428571,4,TK,DDR,NA,DDR1
DDR2,178,200,KEA3,0.34285714285714286,2,TK,DDR,NA,DDR2
DMPK,247,238,KEA3,0.21142857142857144,1,AGC,DMPK,GEK,DMPK
DYRK1A,86.33333333333333,78,KEA3,0.7457142857142857,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,127.66666666666667,138,KEA3,0.5457142857142857,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,65.33333333333333,50,KEA3,0.84,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,152,168,KEA3,0.44,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,45.5,27,KEA3,0.92,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,123.5,132,KEA3,0.5628571428571428,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,90.66666666666667,85,KEA3,0.72,3,TK,EGFR,NA,EGFR
EIF2AK1,316,294,KEA3,0.05142857142857143,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,165.33333333333334,179,KEA3,0.4085714285714286,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,309,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,320,297,KEA3,0.04285714285714286,1,TK,EPH,NA,EPHA2
EPHA3,110.5,111,KEA3,0.6285714285714286,3,TK,EPH,NA,EPHA3
EPHA4,326,301,KEA3,0.03142857142857143,1,TK,EPH,NA,EPHA4
EPHA8,335,308,KEA3,0.011428571428571429,1,TK,EPH,NA,EPHA8
EPHB1,322,299,KEA3,0.037142857142857144,1,TK,EPH,NA,EPHB1
EPHB2,288,270,KEA3,0.12,1,TK,EPH,NA,EPHB2
EPHB3,67,54,KEA3,0.8257142857142857,4,TK,EPH,NA,EPHB3
ERBB2,47.5,29,KEA3,0.9114285714285715,4,TK,EGFR,NA,ERBB2
ERBB4,52,33,KEA3,0.8971428571428571,4,TK,EGFR,NA,ERBB4
FASTK,223.5,224,KEA3,0.26285714285714284,2,ATYPICAL,FAST,NA,FASTK
FER,92.5,87,KEA3,0.7114285714285714,3,TK,FER,NA,FER
FES,261,251,KEA3,0.1742857142857143,1,TK,FER,NA,FES
FGFR1,90.33333333333333,84,KEA3,0.7228571428571429,3,TK,FGFR,NA,FGFR1
FGFR2,135,145,KEA3,0.5228571428571429,3,TK,FGFR,NA,FGFR2
FGFR3,169.5,186,KEA3,0.38571428571428573,2,TK,FGFR,NA,FGFR3
FGFR4,124,134,KEA3,0.5571428571428572,3,TK,FGFR,NA,FGFR4
FGR,139.5,151,KEA3,0.5057142857142857,3,TK,SRC,SRCA,FGR
FLT1,305,285,KEA3,0.07714285714285714,1,TK,VEGFR,NA,FLT1
FLT3,166,181,KEA3,0.40285714285714286,2,TK,PDGFR,NA,FLT3
FLT4,259,249,KEA3,0.18,1,TK,VEGFR,NA,FLT4
FRK,150.5,165,KEA3,0.4542857142857143,2,TK,SRC,FRK,FRK
FYN,39.333333333333336,21,KEA3,0.94,4,TK,SRC,SRCA,FYN
GRK1,331,305,KEA3,0.02,1,AGC,GRK,GRK,GRK1
GRK2,40,23,KEA3,0.9314285714285714,4,AGC,GRK,BARK,GRK2
GRK3,227,225,KEA3,0.2542857142857143,2,AGC,GRK,BARK,GRK3
GRK5,104.66666666666667,103,KEA3,0.6571428571428571,3,AGC,GRK,GRK,GRK5
GRK6,175.33333333333334,197,KEA3,0.3514285714285714,2,AGC,GRK,GRK,GRK6
GSK3A,66.33333333333333,52,KEA3,0.8342857142857143,4,CMGC,GSK,NA,GSK3A
GSK3B,39.666666666666664,22,KEA3,0.9371428571428572,4,CMGC,GSK,NA,GSK3B
HASPIN,222,223,KEA3,0.26571428571428574,2,OTHER,HASPIN,NA,HASPIN
HCK,103.66666666666667,101,KEA3,0.6657142857142857,3,TK,SRC,SRCB,HCK
HIPK1,84,73,KEA3,0.7628571428571429,4,CMGC,DYRK,HIPK,HIPK1
HIPK2,120,124,KEA3,0.5914285714285714,3,CMGC,DYRK,HIPK,HIPK2
HIPK3,289,271,KEA3,0.11714285714285715,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,65.5,51,KEA3,0.8371428571428572,4,CMGC,DYRK,HIPK,HIPK4
ICK,277,261,KEA3,0.1457142857142857,1,CMGC,RCK,NA,CILK1
IGF1R,141,152,KEA3,0.5028571428571429,3,TK,INSR,NA,IGF1R
IKBKB,130.66666666666666,141,KEA3,0.5342857142857143,3,OTHER,IKK,NA,IKBKB
IKBKE,136.33333333333334,147,KEA3,0.5171428571428571,3,OTHER,IKK,NA,IKBKE
ILK,119.33333333333333,123,KEA3,0.5942857142857143,3,TKL,MLK,ILK,ILK
INSR,133,143,KEA3,0.5285714285714286,3,TK,INSR,NA,INSR
IRAK1,168.5,185,KEA3,0.38857142857142857,2,TKL,IRAK,NA,IRAK1
IRAK3,247,238,KEA3,0.21142857142857144,1,TKL,IRAK,NA,IRAK3
IRAK4,287,269,KEA3,0.12285714285714286,1,TKL,IRAK,NA,IRAK4
ITK,110,110,KEA3,0.6314285714285715,3,TK,TEC,NA,ITK
JAK1,172.5,190,KEA3,0.3742857142857143,2,TK,JAKA,NA,JAK1
JAK2,59.333333333333336,42,KEA3,0.8628571428571429,4,TK,JAKA,NA,JAK2
JAK3,167.33333333333334,182,KEA3,0.4,2,TK,JAKA,NA,JAK3
KDR,299,279,KEA3,0.09428571428571429,1,TK,VEGFR,NA,KDR
KIT,58,39,KEA3,0.8771428571428571,4,TK,PDGFR,NA,KIT
KSR1,260,250,KEA3,0.17714285714285713,1,TKL,RAF,KSR,KSR1
KSR2,280,264,KEA3,0.13714285714285715,1,TKL,RAF,KSR,KSR2
LATS1,186,207,KEA3,0.3142857142857143,2,AGC,NDR,NA,LATS1
LATS2,144,156,KEA3,0.49142857142857144,2,AGC,NDR,NA,LATS2
LCK,78,66,KEA3,0.7828571428571428,4,TK,SRC,SRCB,LCK
LIMK1,278,262,KEA3,0.14285714285714285,1,TKL,LISK,LIMK,LIMK1
LIMK2,180.5,202,KEA3,0.33714285714285713,2,TKL,LISK,LIMK,LIMK2
LRRK2,151,166,KEA3,0.44857142857142857,2,TKL,LRRK,NA,LRRK2
LYN,68.33333333333333,56,KEA3,0.82,4,TK,SRC,SRCB,LYN
MAK,252,242,KEA3,0.2,1,CMGC,RCK,NA,MAK
MAP2K1,174.66666666666666,195,KEA3,0.35714285714285715,2,STE,STE7,MEK1,MAP2K1
MAP2K2,181.5,203,KEA3,0.3314285714285714,2,STE,STE7,MEK1,MAP2K2
MAP2K3,235,228,KEA3,0.24285714285714285,1,STE,STE7,MEK3,MAP2K3
MAP2K4,164,177,KEA3,0.4142857142857143,2,STE,STE7,MEK4,MAP2K4
MAP2K6,190.33333333333334,209,KEA3,0.30857142857142855,2,STE,STE7,MEK3,MAP2K6
MAP2K7,77.5,64,KEA3,0.7885714285714286,4,STE,STE7,MEK7,MAP2K7
MAP3K1,242,232,KEA3,0.23142857142857143,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,262,252,KEA3,0.17142857142857143,1,TKL,MLK,MLK,MAP3K10
MAP3K11,173,191,KEA3,0.37142857142857144,2,TKL,MLK,MLK,MAP3K11
MAP3K13,244.5,236,KEA3,0.22,1,TKL,MLK,LZK,MAP3K13
MAP3K14,172,188,KEA3,0.38,2,STE,STE-UNIQUE,NA,MAP3K14
MAP3K20,100,96,KEA3,0.68,3,TKL,MLK,ZAK,MAP3K20
MAP3K3,285,267,KEA3,0.12857142857142856,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,302,282,KEA3,0.08571428571428572,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,160.33333333333334,171,KEA3,0.43142857142857144,2,STE,STE11,ASK,MAP3K5
MAP3K6,249,241,KEA3,0.20285714285714285,1,STE,STE11,ASK,MAP3K6
MAP3K7,117.33333333333333,119,KEA3,0.6057142857142858,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,168,184,KEA3,0.3914285714285714,2,STE,STE-UNIQUE,NA,MAP3K8
MAP4K1,255,245,KEA3,0.19142857142857142,1,STE,STE20,KHS,MAP4K1
MAP4K2,77.5,64,KEA3,0.7885714285714286,4,STE,STE20,KHS,MAP4K2
MAP4K3,294,275,KEA3,0.10571428571428572,1,STE,STE20,KHS,MAP4K3
MAP4K4,309,288,KEA3,0.06857142857142857,1,STE,STE20,MSN,MAP4K4
MAP4K5,120.5,125,KEA3,0.5885714285714285,3,STE,STE20,KHS,MAP4K5
MAPK1,62.666666666666664,46,KEA3,0.8514285714285714,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,125.33333333333333,135,KEA3,0.5542857142857143,3,CMGC,MAPK,JNK,MAPK10
MAPK11,137.66666666666666,148,KEA3,0.5142857142857142,3,CMGC,MAPK,P38,MAPK11
MAPK12,106,106,KEA3,0.6457142857142857,3,CMGC,MAPK,P38,MAPK12
MAPK13,182.33333333333334,204,KEA3,0.32571428571428573,2,CMGC,MAPK,P38,MAPK13
MAPK14,40.333333333333336,24,KEA3,0.9285714285714286,4,CMGC,MAPK,P38,MAPK14
MAPK15,194.5,212,KEA3,0.3,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,85.66666666666667,76,KEA3,0.7542857142857143,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,227,225,KEA3,0.2542857142857143,2,CMGC,MAPK,ERK3,MAPK6
MAPK7,145,157,KEA3,0.48857142857142855,2,CMGC,MAPK,ERK5,MAPK7
MAPK8,101.33333333333333,99,KEA3,0.6714285714285714,3,CMGC,MAPK,JNK,MAPK8
MAPK9,32.333333333333336,14,KEA3,0.9628571428571429,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,95,90,KEA3,0.7028571428571428,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,296,276,KEA3,0.10285714285714286,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,97,92,KEA3,0.6971428571428572,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,99.66666666666667,95,KEA3,0.6885714285714286,3,CAMK,CAMKL,MARK,MARK2
MARK3,94,88,KEA3,0.7085714285714285,3,CAMK,CAMKL,MARK,MARK3
MARK4,333,306,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,173.5,192,KEA3,0.36857142857142855,2,AGC,MAST,MAST,MAST1
MAST2,315,293,KEA3,0.054285714285714284,1,AGC,MAST,MAST,MAST2
MATK,152,168,KEA3,0.44,2,TK,CSK,NA,MATK
MELK,303,283,KEA3,0.08285714285714285,1,CAMK,CAMKL,MELK,MELK
MERTK,150,163,KEA3,0.46285714285714286,2,TK,AXL,NA,MERTK
MET,121.66666666666667,128,KEA3,0.58,3,TK,MET,NA,MET
MKNK1,146,159,KEA3,0.48,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,215,221,KEA3,0.2742857142857143,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,236,229,KEA3,0.24,1,CMGC,RCK,NA,MOK
MOS,300,280,KEA3,0.09142857142857143,1,OTHER,MOS,NA,MOS
MST1R,271,257,KEA3,0.15714285714285714,1,TK,MET,NA,MST1R
MTOR,121,126,KEA3,0.5857142857142857,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,221.5,222,KEA3,0.2714285714285714,2,CAMK,MLCK,NA,MYLK2
MYO3A,265,255,KEA3,0.16285714285714287,1,STE,STE20,NINAC,MYO3A
NEK10,282,265,KEA3,0.13428571428571429,1,OTHER,NEK,NEK10,NEK10
NEK11,314,292,KEA3,0.05714285714285714,1,OTHER,NEK,NEK11,NEK11
NEK2,76,61,KEA3,0.8,4,OTHER,NEK,NEK2,NEK2
NEK3,150.5,165,KEA3,0.4542857142857143,2,OTHER,NEK,NEK1,NEK3
NEK4,167.5,183,KEA3,0.3942857142857143,2,OTHER,NEK,NEK4,NEK4
NEK6,58.333333333333336,40,KEA3,0.8714285714285714,4,OTHER,NEK,NEK6,NEK6
NEK8,213.5,219,KEA3,0.28,2,OTHER,NEK,NEK8,NEK8
NEK9,82,71,KEA3,0.7685714285714286,4,OTHER,NEK,NEK8,NEK9
NIM1K,263,253,KEA3,0.16857142857142857,1,CAMK,CAMKL,NIM1,NIM1K
NLK,178.33333333333334,201,KEA3,0.34,2,CMGC,MAPK,NMO,NLK
NPR2,116.5,117,KEA3,0.6114285714285714,3,RGC,RGC,NA,NPR2
NRBP2,227,225,KEA3,0.2542857142857143,2,OTHER,NRBP,NA,NRBP2
NTRK1,186,207,KEA3,0.3142857142857143,2,TK,TRK,NA,NTRK1
NTRK2,311,290,KEA3,0.06285714285714286,1,TK,TRK,NA,NTRK2
NTRK3,244,235,KEA3,0.22285714285714286,1,TK,TRK,NA,NTRK3
NUAK1,165.66666666666666,180,KEA3,0.4057142857142857,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,291,272,KEA3,0.11428571428571428,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274.5,260,KEA3,0.14857142857142858,1,STE,STE20,FRAY,OXSR1
