Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
RPS6KB1,59.050053626625555,23,PTM-SEA,0.7142857142857143,3,AGC,RSK,P70,RPS6KB1
CDK2,26.512669652993345,41,PTM-SEA,0.4025974025974026,2,CMGC,CDK,CDC2,CDK2
MAPK3,60.09437969120518,21,PTM-SEA,0.7402597402597403,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,39.48865562397735,33,PTM-SEA,0.5064935064935064,3,CMGC,MAPK,ERK1,MAPK1
AKT1,-1.3534719571530551,55,PTM-SEA,0.22077922077922077,1,AGC,AKT,NA,AKT1
AKT2,-75.15327653107076,14,PTM-SEA,0.8311688311688312,4,AGC,AKT,NA,AKT2
MAP3K8,99.96925863806915,7,PTM-SEA,0.922077922077922,4,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,-44.00062669506447,30,PTM-SEA,0.5454545454545454,3,AGC,PKC,IOTA,PRKCI
MTOR,0,56,PTM-SEA,0,1,ATYPICAL,PIKK,FRAP,MTOR
MAPK8,5.913667258016217,52,PTM-SEA,0.2597402597402597,2,CMGC,MAPK,JNK,MAPK8
MAPK9,44.83016206784087,29,PTM-SEA,0.6103896103896104,3,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,56,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,56,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,61.256865065947196,20,PTM-SEA,0.7532467532467533,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,27.53887696542687,40,PTM-SEA,0.4155844155844156,2,CMGC,GSK,NA,GSK3B
CDK7,33.76693227091633,34,PTM-SEA,0.4935064935064935,2,CMGC,CDK,CDK7,CDK7
CDK9,45.86254980079681,27,PTM-SEA,0.6363636363636364,3,CMGC,CDK,CDK9,CDK9
RPS6KA3,74.9334400510848,15,PTM-SEA,0.8181818181818182,4,AGC,RSK,RSK,RPS6KA3
NEK2,0,56,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,110.49541155200404,1,PTM-SEA,1,4,CAMK,DAPK,DAPK,DAPK1
MAPK10,-70.05378486055776,18,PTM-SEA,0.7792207792207793,4,CMGC,MAPK,JNK,MAPK10
PRKAA2,5.454056686531787,53,PTM-SEA,0.24675324675324675,1,CAMK,CAMKL,AMPK,PRKAA2
SIK1,-71.0617529880478,17,PTM-SEA,0.7922077922077922,4,CAMK,CAMKL,QIK,SIK1
CSNK2A1,6.415313022662426,51,PTM-SEA,0.2727272727272727,2,CMGC,CK2,NA,CSNK2A1
PRKDC,100.2040334949418,6,PTM-SEA,0.935064935064935,4,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,100.97870273665234,5,PTM-SEA,0.948051948051948,4,ATYPICAL,PIKK,ATM,ATM
AURKB,-89.2258364264006,11,PTM-SEA,0.8701298701298701,4,OTHER,AUR,NA,AURKB
CDK3,0,56,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,45.86254980079681,27,PTM-SEA,0.6363636363636364,3,CMGC,CDK,CDK4,CDK6
CDK5,30.45542449189211,39,PTM-SEA,0.42857142857142855,2,CMGC,CDK,CDK5,CDK5
PRKCE,-31.851419530366133,37,PTM-SEA,0.45454545454545453,2,AGC,PKC,ETA,PRKCE
PRKCQ,75.35332493562059,13,PTM-SEA,0.8441558441558441,4,AGC,PKC,DELTA,PRKCQ
PRKCZ,-62.19193072690037,19,PTM-SEA,0.7662337662337663,4,AGC,PKC,IOTA,PRKCZ
PRKCD,10.763969059880061,50,PTM-SEA,0.2857142857142857,2,AGC,PKC,DELTA,PRKCD
PRKAA1,72.86975973616346,16,PTM-SEA,0.8051948051948052,4,CAMK,CAMKL,AMPK,PRKAA1
PAK1,-53.11038758151841,25,PTM-SEA,0.6883116883116883,3,STE,STE20,PAKA,PAK1
PAK2,95.25298804780877,8,PTM-SEA,0.9090909090909091,4,STE,STE20,PAKA,PAK2
PRKG2,80.64204923399737,12,PTM-SEA,0.8571428571428571,4,AGC,PKG,NA,PRKG2
ROCK1,95.11640675149204,9,PTM-SEA,0.8961038961038961,4,AGC,DMPK,ROCK,ROCK1
ATR,107.90731079424069,3,PTM-SEA,0.974025974025974,4,ATYPICAL,PIKK,ATR,ATR
CAMK2G,0,56,PTM-SEA,0,1,CAMK,CAMK2,NA,CAMK2G
DYRK1A,42.546834707498206,31,PTM-SEA,0.5324675324675324,3,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,19.249636761857943,46,PTM-SEA,0.33766233766233766,2,AGC,PKG,NA,PRKG1
PRKD1,-20.487402182070056,45,PTM-SEA,0.35064935064935066,2,CAMK,PKD,NA,PRKD1
STK38,0,56,PTM-SEA,0,1,AGC,NDR,NA,STK38
RPS6KA2,-45.699968814901474,28,PTM-SEA,0.6233766233766234,3,AGC,RSK,RSK,RPS6KA2
RPS6KA1,32.88525054005632,36,PTM-SEA,0.4675324675324675,2,AGC,RSK,RSK,RPS6KA1
PKN1,3.769202377286266,54,PTM-SEA,0.23376623376623376,1,AGC,PKN,NA,PKN1
MAPK14,24.37975943581618,43,PTM-SEA,0.37662337662337664,2,CMGC,MAPK,P38,MAPK14
PIM3,-44.00062669506447,30,PTM-SEA,0.5454545454545454,3,CAMK,PIM,NA,PIM3
BRSK2,0,56,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,56,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
DYRK2,0,56,PTM-SEA,0,1,CMGC,DYRK,DYRK2,DYRK2
PASK,0,56,PTM-SEA,0,1,CAMK,CAMKL,PASK,PASK
VRK1,0,56,PTM-SEA,0,1,CK1,VRK,NA,VRK1
PLK3,0,56,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,56,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
LATS2,0,56,PTM-SEA,0,1,AGC,NDR,NA,LATS2
PIM2,-44.00062669506447,30,PTM-SEA,0.5454545454545454,3,CAMK,PIM,NA,PIM2
AKT3,-31.534456073604176,38,PTM-SEA,0.44155844155844154,2,AGC,AKT,NA,AKT3
AAK1,297,270,KEA3,0.1,1,OTHER,NAK,BIKE,AAK1
ABL1,80.66666666666667,72,KEA3,0.7628571428571429,4,TK,ABL,NA,ABL1
ABL2,133,141,KEA3,0.5057142857142857,3,TK,ABL,NA,ABL2
ACVR1,63,46,KEA3,0.8571428571428571,4,TKL,STKR,TYPE1,ACVR1
ACVR1B,203,198,KEA3,0.32285714285714284,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,212,204,KEA3,0.3028571428571429,2,TKL,STKR,TYPE2,ACVR2B
AKT1,94.33333333333333,90,KEA3,0.6942857142857143,3,AGC,AKT,NA,AKT1
AKT2,125,128,KEA3,0.5485714285714286,3,AGC,AKT,NA,AKT2
AKT3,1,1,KEA3,1,4,AGC,AKT,NA,AKT3
ALK,77,65,KEA3,0.7885714285714286,4,TK,ALK,NA,ALK
ARAF,139,148,KEA3,0.4828571428571429,2,TKL,RAF,RAF,ARAF
ATM,78.33333333333333,67,KEA3,0.78,4,ATYPICAL,PIKK,ATM,ATM
ATR,51.666666666666664,32,KEA3,0.9,4,ATYPICAL,PIKK,ATR,ATR
AURKA,38.666666666666664,21,KEA3,0.9371428571428572,4,OTHER,AUR,NA,AURKA
AURKB,52.333333333333336,34,KEA3,0.8942857142857142,4,OTHER,AUR,NA,AURKB
AURKC,185,187,KEA3,0.36,2,OTHER,AUR,NA,AURKC
AXL,194,193,KEA3,0.33714285714285713,2,TK,AXL,NA,AXL
BLK,256.5,240,KEA3,0.18857142857142858,1,TK,SRC,SRCB,BLK
BMP2K,326,294,KEA3,0.03142857142857143,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,129,137,KEA3,0.52,3,TKL,STKR,TYPE1,BMPR1A
BMPR1B,100,94,KEA3,0.68,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,127.5,133,KEA3,0.5342857142857143,3,TKL,STKR,TYPE2,BMPR2
BMX,122.33333333333333,120,KEA3,0.5828571428571429,3,TK,TEC,NA,BMX
BRAF,83.5,76,KEA3,0.7485714285714286,3,TKL,RAF,RAF,BRAF
BRSK1,223.33333333333334,212,KEA3,0.2742857142857143,2,CAMK,CAMKL,BRSK,BRSK1
BRSK2,303,276,KEA3,0.08285714285714285,1,CAMK,CAMKL,BRSK,BRSK2
BTK,51.666666666666664,32,KEA3,0.9,4,TK,TEC,NA,BTK
BUB1,114,112,KEA3,0.6171428571428571,3,OTHER,BUB,NA,BUB1
CAMK1,123.66666666666667,124,KEA3,0.5685714285714286,3,CAMK,CAMK1,NA,CAMK1
CAMK1D,238.5,224,KEA3,0.23714285714285716,1,CAMK,CAMK1,NA,CAMK1D
CAMK2A,101,97,KEA3,0.6714285714285714,3,CAMK,CAMK2,NA,CAMK2A
CAMK2B,142,153,KEA3,0.46285714285714286,2,CAMK,CAMK2,NA,CAMK2B
CAMK2D,137.66666666666666,146,KEA3,0.48857142857142855,2,CAMK,CAMK2,NA,CAMK2D
CAMK2G,17,10,KEA3,0.9685714285714285,4,CAMK,CAMK2,NA,CAMK2G
CAMK4,84.33333333333333,78,KEA3,0.7428571428571429,3,CAMK,CAMK1,NA,CAMK4
CAMKK1,143.66666666666666,155,KEA3,0.4542857142857143,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,189.5,190,KEA3,0.3457142857142857,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,276,254,KEA3,0.1457142857142857,1,AGC,DMPK,GEK,CDC42BPA
CDC7,189.5,190,KEA3,0.3457142857142857,2,OTHER,CDC7,NA,CDC7
CDK1,116,115,KEA3,0.6028571428571429,3,CMGC,CDK,CDC2,CDK1
CDK11A,332,298,KEA3,0.02,1,NA,NA,NA,CDK11A
CDK12,315,286,KEA3,0.054285714285714284,1,CMGC,CDK,CRK7,CDK12
CDK15,249,235,KEA3,0.20285714285714285,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,217,208,KEA3,0.2914285714285714,2,CMGC,CDK,PCTAIRE,CDK16
CDK18,230,217,KEA3,0.2571428571428571,2,CMGC,CDK,PCTAIRE,CDK18
CDK19,273,251,KEA3,0.15714285714285714,1,CMGC,CDK,CDK8,CDK19
CDK2,67.33333333333333,51,KEA3,0.8428571428571429,4,CMGC,CDK,CDC2,CDK2
CDK20,285,261,KEA3,0.12571428571428572,1,CMGC,CDK,CCRK,CDK20
CDK3,163.33333333333334,175,KEA3,0.3942857142857143,2,CMGC,CDK,CDC2,CDK3
CDK4,71,60,KEA3,0.8142857142857143,4,CMGC,CDK,CDK4,CDK4
CDK5,85.33333333333333,81,KEA3,0.7285714285714285,3,CMGC,CDK,CDK5,CDK5
CDK6,83,75,KEA3,0.7514285714285714,4,CMGC,CDK,CDK4,CDK6
CDK7,57,38,KEA3,0.8828571428571429,4,CMGC,CDK,CDK7,CDK7
CDK8,204.5,200,KEA3,0.3171428571428571,2,CMGC,CDK,CDK8,CDK8
CDK9,26.666666666666668,17,KEA3,0.9485714285714286,4,CMGC,CDK,CDK9,CDK9
CDKL3,300,273,KEA3,0.09142857142857143,1,CMGC,CDKL,NA,CDKL3
CDKL5,68,53,KEA3,0.8342857142857143,4,CMGC,CDKL,NA,CDKL5
CHEK1,36,20,KEA3,0.94,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,45.333333333333336,27,KEA3,0.9171428571428571,4,CAMK,RAD53,NA,CHEK2
CHUK,93.33333333333333,89,KEA3,0.6971428571428572,3,OTHER,IKK,NA,CHUK
CLK1,128.5,135,KEA3,0.5285714285714286,3,CMGC,CLK,NA,CLK1
CLK2,74,63,KEA3,0.8,4,CMGC,CLK,NA,CLK2
CLK3,200.5,196,KEA3,0.32857142857142857,2,CMGC,CLK,NA,CLK3
CLK4,322,292,KEA3,0.037142857142857144,1,CMGC,CLK,NA,CLK4
CSF1R,334,300,KEA3,0.014285714285714285,1,TK,PDGFR,NA,CSF1R
CSK,149.66666666666666,163,KEA3,0.42857142857142855,2,TK,CSK,NA,CSK
CSNK1A1,78.66666666666667,69,KEA3,0.7714285714285715,4,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,338,304,KEA3,0.002857142857142857,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,25.666666666666668,16,KEA3,0.9514285714285714,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,111,109,KEA3,0.6314285714285715,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,219.5,210,KEA3,0.2857142857142857,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,147,160,KEA3,0.43714285714285717,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,241,226,KEA3,0.22857142857142856,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,92.33333333333333,88,KEA3,0.7,3,CMGC,CK2,NA,CSNK2A1
CSNK2A2,99,92,KEA3,0.6885714285714286,3,CMGC,CK2,NA,CSNK2A2
DAPK1,8.333333333333334,3,KEA3,0.9942857142857143,4,CAMK,DAPK,DAPK,DAPK1
DAPK3,17.333333333333332,11,KEA3,0.9657142857142857,4,CAMK,DAPK,DAPK,DAPK3
DCLK1,253,237,KEA3,0.19714285714285715,1,CAMK,DCAMKL,NA,DCLK1
DDR1,113.5,111,KEA3,0.6228571428571429,3,TK,DDR,NA,DDR1
DDR2,109,107,KEA3,0.6371428571428571,3,TK,DDR,NA,DDR2
DMPK,242,227,KEA3,0.2257142857142857,1,AGC,DMPK,GEK,DMPK
DYRK1A,13.666666666666666,6,KEA3,0.98,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,91,85,KEA3,0.7142857142857143,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,43,25,KEA3,0.9228571428571428,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,188,189,KEA3,0.35428571428571426,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,66.5,50,KEA3,0.8457142857142858,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,135.5,143,KEA3,0.49714285714285716,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,91.66666666666667,86,KEA3,0.7114285714285714,3,TK,EGFR,NA,EGFR
EIF2AK1,314,285,KEA3,0.05714285714285714,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,10.333333333333334,4,KEA3,0.9914285714285714,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,302,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,320,290,KEA3,0.04285714285714286,1,TK,EPH,NA,EPHA2
EPHA3,130.5,139,KEA3,0.5142857142857142,3,TK,EPH,NA,EPHA3
EPHA4,327,295,KEA3,0.02857142857142857,1,TK,EPH,NA,EPHA4
EPHA8,335,301,KEA3,0.011428571428571429,1,TK,EPH,NA,EPHA8
EPHB1,323,293,KEA3,0.03428571428571429,1,TK,EPH,NA,EPHB1
EPHB2,287,263,KEA3,0.12,1,TK,EPH,NA,EPHB2
EPHB3,206,201,KEA3,0.3142857142857143,2,TK,EPH,NA,EPHB3
ERBB2,122.5,121,KEA3,0.58,3,TK,EGFR,NA,ERBB2
ERBB4,319,289,KEA3,0.045714285714285714,1,TK,EGFR,NA,ERBB4
FASTK,222,211,KEA3,0.27714285714285714,2,ATYPICAL,FAST,NA,FASTK
FER,59,41,KEA3,0.8742857142857143,4,TK,FER,NA,FER
FES,258,241,KEA3,0.18571428571428572,1,TK,FER,NA,FES
FGFR1,125.66666666666667,130,KEA3,0.5428571428571428,3,TK,FGFR,NA,FGFR1
FGFR2,135.5,143,KEA3,0.49714285714285716,2,TK,FGFR,NA,FGFR2
FGFR3,136.5,145,KEA3,0.49142857142857144,2,TK,FGFR,NA,FGFR3
FGFR4,66,48,KEA3,0.8514285714285714,4,TK,FGFR,NA,FGFR4
FGR,83,75,KEA3,0.7514285714285714,4,TK,SRC,SRCA,FGR
FLT1,304,277,KEA3,0.08,1,TK,VEGFR,NA,FLT1
FLT3,95,91,KEA3,0.6914285714285714,3,TK,PDGFR,NA,FLT3
FLT4,255,239,KEA3,0.19142857142857142,1,TK,VEGFR,NA,FLT4
FRK,179.5,182,KEA3,0.3742857142857143,2,TK,SRC,FRK,FRK
FYN,78.33333333333333,67,KEA3,0.78,4,TK,SRC,SRCA,FYN
GRK1,15,8,KEA3,0.9742857142857143,4,AGC,GRK,GRK,GRK1
GRK2,44.333333333333336,26,KEA3,0.92,4,AGC,GRK,BARK,GRK2
GRK3,228,216,KEA3,0.26,2,AGC,GRK,BARK,GRK3
GRK5,16,9,KEA3,0.9714285714285714,4,AGC,GRK,GRK,GRK5
GRK6,190.66666666666666,191,KEA3,0.34285714285714286,2,AGC,GRK,GRK,GRK6
GSK3A,117.33333333333333,116,KEA3,0.5971428571428572,3,CMGC,GSK,NA,GSK3A
GSK3B,41.333333333333336,23,KEA3,0.9314285714285714,4,CMGC,GSK,NA,GSK3B
HASPIN,222,211,KEA3,0.27714285714285714,2,OTHER,HASPIN,NA,HASPIN
HCK,99.33333333333333,93,KEA3,0.6857142857142857,3,TK,SRC,SRCB,HCK
HIPK1,138.5,147,KEA3,0.4857142857142857,2,CMGC,DYRK,HIPK,HIPK1
HIPK2,20.666666666666668,12,KEA3,0.9628571428571429,4,CMGC,DYRK,HIPK,HIPK2
HIPK3,288,264,KEA3,0.11714285714285715,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,115.5,114,KEA3,0.6114285714285714,3,CMGC,DYRK,HIPK,HIPK4
ICK,274,252,KEA3,0.15142857142857144,1,CMGC,RCK,NA,CILK1
IGF1R,154.66666666666666,169,KEA3,0.4114285714285714,2,TK,INSR,NA,IGF1R
IKBKB,77,65,KEA3,0.7885714285714286,4,OTHER,IKK,NA,IKBKB
IKBKE,105.33333333333333,104,KEA3,0.6457142857142857,3,OTHER,IKK,NA,IKBKE
ILK,160.33333333333334,173,KEA3,0.4,2,TKL,MLK,ILK,ILK
INSR,139.66666666666666,149,KEA3,0.48,2,TK,INSR,NA,INSR
IRAK1,90,84,KEA3,0.72,3,TKL,IRAK,NA,IRAK1
IRAK3,245,231,KEA3,0.21428571428571427,1,TKL,IRAK,NA,IRAK3
IRAK4,286,262,KEA3,0.12285714285714286,1,TKL,IRAK,NA,IRAK4
ITK,89.66666666666667,83,KEA3,0.7228571428571429,3,TK,TEC,NA,ITK
JAK1,84.5,79,KEA3,0.74,3,TK,JAKA,NA,JAK1
JAK2,54,36,KEA3,0.8885714285714286,4,TK,JAKA,NA,JAK2
JAK3,144.33333333333334,156,KEA3,0.4514285714285714,2,TK,JAKA,NA,JAK3
KDR,298,271,KEA3,0.09714285714285714,1,TK,VEGFR,NA,KDR
KIT,5,2,KEA3,0.9971428571428571,4,TK,PDGFR,NA,KIT
KSR1,58,40,KEA3,0.8771428571428571,4,TKL,RAF,KSR,KSR1
KSR2,277,255,KEA3,0.14285714285714285,1,TKL,RAF,KSR,KSR2
LATS1,185.33333333333334,188,KEA3,0.35714285714285715,2,AGC,NDR,NA,LATS1
LATS2,114,112,KEA3,0.6171428571428571,3,AGC,NDR,NA,LATS2
LCK,74,63,KEA3,0.8,4,TK,SRC,SRCB,LCK
LIMK1,275,253,KEA3,0.14857142857142858,1,TKL,LISK,LIMK,LIMK1
LIMK2,197.5,194,KEA3,0.3342857142857143,2,TKL,LISK,LIMK,LIMK2
LRRK2,114.5,113,KEA3,0.6142857142857143,3,TKL,LRRK,NA,LRRK2
LYN,67.66666666666667,52,KEA3,0.8371428571428572,4,TK,SRC,SRCB,LYN
MAK,248,234,KEA3,0.2057142857142857,1,CMGC,RCK,NA,MAK
MAP2K1,141,152,KEA3,0.4685714285714286,2,STE,STE7,MEK1,MAP2K1
MAP2K2,146.5,159,KEA3,0.44285714285714284,2,STE,STE7,MEK1,MAP2K2
MAP2K3,232,219,KEA3,0.25142857142857145,2,STE,STE7,MEK3,MAP2K3
MAP2K4,160.66666666666666,174,KEA3,0.39714285714285713,2,STE,STE7,MEK4,MAP2K4
MAP2K6,150,164,KEA3,0.4257142857142857,2,STE,STE7,MEK3,MAP2K6
MAP2K7,163.5,176,KEA3,0.3914285714285714,2,STE,STE7,MEK7,MAP2K7
MAP3K1,237,222,KEA3,0.24285714285714285,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,259,242,KEA3,0.18285714285714286,1,TKL,MLK,MLK,MAP3K10
MAP3K11,192,192,KEA3,0.34,2,TKL,MLK,MLK,MAP3K11
MAP3K13,243,229,KEA3,0.22,1,TKL,MLK,LZK,MAP3K13
MAP3K14,102,98,KEA3,0.6685714285714286,3,STE,STE-UNIQUE,NA,MAP3K14
MAP3K20,47,29,KEA3,0.9114285714285715,4,TKL,MLK,ZAK,MAP3K20
MAP3K3,283,259,KEA3,0.13142857142857142,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,301,274,KEA3,0.08857142857142856,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,156.33333333333334,170,KEA3,0.4085714285714286,2,STE,STE11,ASK,MAP3K5
MAP3K6,244,230,KEA3,0.21714285714285714,1,STE,STE11,ASK,MAP3K6
MAP3K7,108,106,KEA3,0.64,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,102.5,100,KEA3,0.6628571428571428,3,STE,STE-UNIQUE,NA,MAP3K8
MAP4K1,250,236,KEA3,0.2,1,STE,STE20,KHS,MAP4K1
MAP4K2,183.5,185,KEA3,0.3657142857142857,2,STE,STE20,KHS,MAP4K2
MAP4K3,293,268,KEA3,0.10571428571428572,1,STE,STE20,KHS,MAP4K3
MAP4K4,308,280,KEA3,0.07142857142857142,1,STE,STE20,MSN,MAP4K4
MAP4K5,142.5,154,KEA3,0.45714285714285713,2,STE,STE20,KHS,MAP4K5
MAPK1,69.33333333333333,55,KEA3,0.8285714285714286,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,141,152,KEA3,0.4685714285714286,2,CMGC,MAPK,JNK,MAPK10
MAPK11,124,125,KEA3,0.5628571428571428,3,CMGC,MAPK,P38,MAPK11
MAPK12,142,153,KEA3,0.46285714285714286,2,CMGC,MAPK,P38,MAPK12
MAPK13,181.33333333333334,183,KEA3,0.37142857142857144,2,CMGC,MAPK,P38,MAPK13
MAPK14,79.66666666666667,71,KEA3,0.7657142857142857,4,CMGC,MAPK,P38,MAPK14
MAPK15,165.5,177,KEA3,0.38857142857142857,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,62,45,KEA3,0.8628571428571429,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,224.5,213,KEA3,0.2714285714285714,2,CMGC,MAPK,ERK3,MAPK6
MAPK7,130.33333333333334,138,KEA3,0.5171428571428571,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,85,80,KEA3,0.7342857142857143,3,CMGC,MAPK,JNK,MAPK8
MAPK9,50,30,KEA3,0.9085714285714286,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,74.33333333333333,64,KEA3,0.7971428571428572,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,296,269,KEA3,0.10285714285714286,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,52,33,KEA3,0.8971428571428571,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,70.66666666666667,59,KEA3,0.8171428571428572,4,CAMK,CAMKL,MARK,MARK2
MARK3,204.33333333333334,199,KEA3,0.32,2,CAMK,CAMKL,MARK,MARK3
MARK4,333,299,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,241,226,KEA3,0.22857142857142856,1,AGC,MAST,MAST,MAST1
MAST2,313,284,KEA3,0.06,1,AGC,MAST,MAST,MAST2
MATK,228,216,KEA3,0.26,2,TK,CSK,NA,MATK
MELK,302,275,KEA3,0.08571428571428572,1,CAMK,CAMKL,MELK,MELK
MERTK,152,168,KEA3,0.4142857142857143,2,TK,AXL,NA,MERTK
MET,117.33333333333333,116,KEA3,0.5971428571428572,3,TK,MET,NA,MET
MKNK1,123.66666666666667,124,KEA3,0.5685714285714286,3,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,212,204,KEA3,0.3028571428571429,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,234,220,KEA3,0.24857142857142858,1,CMGC,RCK,NA,MOK
MOS,299,272,KEA3,0.09428571428571429,1,OTHER,MOS,NA,MOS
MST1R,268,248,KEA3,0.1657142857142857,1,TK,MET,NA,MST1R
MTOR,105.66666666666667,105,KEA3,0.6428571428571429,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,219,209,KEA3,0.2885714285714286,2,CAMK,MLCK,NA,MYLK2
MYO3A,262,245,KEA3,0.1742857142857143,1,STE,STE20,NINAC,MYO3A
NEK10,280,257,KEA3,0.13714285714285715,1,OTHER,NEK,NEK10,NEK10
NEK11,21,13,KEA3,0.96,4,OTHER,NEK,NEK11,NEK11
NEK2,119.33333333333333,118,KEA3,0.5914285714285714,3,OTHER,NEK,NEK2,NEK2
NEK3,55.5,37,KEA3,0.8857142857142857,4,OTHER,NEK,NEK1,NEK3
NEK4,167,178,KEA3,0.38571428571428573,2,OTHER,NEK,NEK4,NEK4
NEK6,72.33333333333333,61,KEA3,0.8085714285714286,4,OTHER,NEK,NEK6,NEK6
NEK8,210.5,203,KEA3,0.30857142857142855,2,OTHER,NEK,NEK8,NEK8
NEK9,136,144,KEA3,0.4942857142857143,2,OTHER,NEK,NEK8,NEK9
NIM1K,260,243,KEA3,0.18,1,CAMK,CAMKL,NIM1,NIM1K
NLK,128,134,KEA3,0.5314285714285715,3,CMGC,MAPK,NMO,NLK
NPR2,125.5,129,KEA3,0.5457142857142857,3,RGC,RGC,NA,NPR2
