Kinase,Z,method,AvgZ
DYRK,-1.94,710317412>0.4,-3.0100000000000002
CDK,-1.79,710317412>0.4,-2.005
DMPK,1.77,710317412>0.4,1.4725000000000001
QIK,-1.69,710317412>0.4,-0.8025
ATR,1.66,710317412>0.4,0.3425
RSK,1.58,710317412>0.4,0.78
PHK,1.44,710317412>0.4,0.9375
AKT,1.32,710317412>0.4,1.315
CK1,-1.3,710317412>0.4,-1.8900000000000001
PDK1,-1.27,710317412>0.4,-0.77
GRK,-1.26,710317412>0.4,-0.9275
PDHK,-1.23,710317412>0.4,0.22499999999999998
CAMK2,1.16,710317412>0.4,0.3575
SGK,-1.13,710317412>0.4,-0.32749999999999996
PEK,-1,710317412>0.4,-0.2725
STKR,-0.9,710317412>0.4,-1.2475
GSK,-0.85,710317412>0.4,-1.6375
CAMK1,-0.84,710317412>0.4,-1.8099999999999998
RAD53,-0.84,710317412>0.4,-0.1
NEK,-0.84,710317412>0.4,-0.265
MARK,-0.82,710317412>0.4,-1.5274999999999999
PRKDC,0.81,710317412>0.4,0.28
PKCA,-0.78,710317412>0.4,0.09250000000000003
COT,-0.77,710317412>0.4,-0.6275
VRK1,-0.76,710317412>0.4,-0.8925
MLCK,0.73,710317412>0.4,0.20249999999999999
MLK,-0.69,710317412>0.4,1.1324999999999998
ATM,-0.68,710317412>0.4,-1.2175
MSN,-0.67,710317412>0.4,0.9724999999999999
PKCD,0.66,710317412>0.4,0.6975
PKA,0.61,710317412>0.4,1.04
BARK2,-0.57,710317412>0.4,0.515
PIM,0.52,710317412>0.4,0.59
MAPKAPK,-0.5,710317412>0.4,-0.10749999999999998
TLK,-0.49,710317412>0.4,-0.8574999999999999
NUAK,-0.49,710317412>0.4,-0.845
RIPK,-0.48,710317412>0.4,-0.83
PKN,-0.47,710317412>0.4,0.3225
TTK,-0.47,710317412>0.4,-0.8625
PAKB,-0.46,710317412>0.4,0.2975
NAK,-0.45,710317412>0.4,-0.865
DAPK,0.45,710317412>0.4,-0.03499999999999999
HAL,-0.44,710317412>0.4,-0.8625
IKK,-0.43,710317412>0.4,-0.795
MST,-0.38,710317412>0.4,-0.9199999999999999
MTOR,-0.36,710317412>0.4,0.48000000000000004
IRAK,-0.36,710317412>0.4,-1.6775
KHS,-0.36,710317412>0.4,-0.61
NIK,-0.35,710317412>0.4,-0.6125
PKCH,0.34,710317412>0.4,0.5875
WNK,-0.34,710317412>0.4,0.4275
MOS,-0.34,710317412>0.4,-0.6
SLK,-0.33,710317412>0.4,-0.6025
BRSK,-0.33,710317412>0.4,-0.595
BUD32,-0.33,710317412>0.4,-0.615
TAO,-0.32,710317412>0.4,1.0325
CAMKK,-0.32,710317412>0.4,-0.6
CLK,-0.32,710317412>0.4,-0.5975
PASK,-0.31,710317412>0.4,-0.5925
AMPK,-0.3,710317412>0.4,-0.585
ULK,-0.3,710317412>0.4,-0.6
RAF,-0.29,710317412>0.4,-0.605
CHK1,-0.28,710317412>0.4,-0.9775
PLK,0.26,710317412>0.4,-1.3375
CK2,0.25,710317412>0.4,0.3175
PKD,-0.18,710317412>0.4,0.47
MELK,0.16,710317412>0.4,0.9025000000000001
PKG,0.14,710317412>0.4,0.4575
PAKA,-0.14,710317412>0.4,0.5800000000000001
LKB,-0.09,710317412>0.4,-0.31
NMO,-0.07,710317412>0.4,-1.3125
PKCI,-0.05,710317412>0.4,1.2225
STE7,-0.05,710317412>0.4,-1.44
FRAY,0.03,710317412>0.4,1.4875
STE11,0.02,710317412>0.4,-0.485
