Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
LYN,76.66666666666667,66,KEA3,0.7828571428571428,4,LYN,TK,SRC,SRCB
MAK,270,241,KEA3,0.15714285714285714,1,MAK,CMGC,RCK,NA
MAP2K1,162,158,KEA3,0.45714285714285713,2,MAP2K1,STE,STE7,MEK1
MAP2K2,174,174,KEA3,0.40285714285714286,2,MAP2K2,STE,STE7,MEK1
MAP2K3,233,228,KEA3,0.2057142857142857,1,MAP2K3,STE,STE7,MEK3
MAP2K4,17,6,KEA3,0.9828571428571429,4,MAP2K4,STE,STE7,MEK4
MAP2K6,169.33333333333334,170,KEA3,0.41714285714285715,2,MAP2K6,STE,STE7,MEK3
MAP2K7,110,110,KEA3,0.6257142857142857,3,MAP2K7,STE,STE7,MEK7
MAP3K1,265,238,KEA3,0.1657142857142857,1,MAP3K1,STE,STE11,MEKK1
MAP3K10,274,245,KEA3,0.14285714285714285,1,MAP3K10,TKL,MLK,MLK
MAP3K11,171.33333333333334,171,KEA3,0.4142857142857143,2,MAP3K11,TKL,MLK,MLK
MAP3K13,250,235,KEA3,0.1742857142857143,1,MAP3K13,TKL,MLK,LZK
MAP3K14,15,4,KEA3,0.9914285714285714,4,MAP3K14,STE,STE-UNIQUE,NA
MAP3K20,215,214,KEA3,0.26285714285714284,2,MAP3K20,TKL,MLK,ZAK
MAP3K3,204,203,KEA3,0.3028571428571429,2,MAP3K3,STE,STE11,MEKK2
MAP3K4,301,264,KEA3,0.08857142857142856,1,MAP3K4,STE,STE11,MEKK4
MAP3K5,106,106,KEA3,0.6457142857142857,3,MAP3K5,STE,STE11,ASK
MAP3K6,110,110,KEA3,0.6257142857142857,3,MAP3K6,STE,STE11,ASK
MAP3K7,65,47,KEA3,0.84,4,MAP3K7,TKL,MLK,TAK1
MAP3K8,140.5,137,KEA3,0.5314285714285715,3,MAP3K8,STE,STE-UNIQUE,NA
MAP4K1,226,224,KEA3,0.21714285714285714,1,MAP4K1,STE,STE20,KHS
MAP4K2,198,197,KEA3,0.32571428571428573,2,MAP4K2,STE,STE20,KHS
MAP4K3,193,193,KEA3,0.34,2,MAP4K3,STE,STE20,KHS
MAP4K4,307,269,KEA3,0.07428571428571429,1,MAP4K4,STE,STE20,MSN
MAP4K5,39.5,18,KEA3,0.9485714285714286,4,MAP4K5,STE,STE20,KHS
MAPK1,88.66666666666667,80,KEA3,0.7314285714285714,3,MAPK1,CMGC,MAPK,ERK1
MAPK10,112.66666666666667,114,KEA3,0.6142857142857143,3,MAPK10,CMGC,MAPK,JNK
MAPK11,97,95,KEA3,0.68,3,MAPK11,CMGC,MAPK,P38
MAPK12,161,157,KEA3,0.46285714285714286,2,MAPK12,CMGC,MAPK,P38
MAPK13,115.66666666666667,117,KEA3,0.6057142857142858,3,MAPK13,CMGC,MAPK,P38
MAPK14,91.66666666666667,85,KEA3,0.7142857142857143,3,MAPK14,CMGC,MAPK,P38
MAPK15,193,193,KEA3,0.34,2,MAPK15,CMGC,MAPK,ERK7
MAPK3,81,71,KEA3,0.7628571428571429,4,MAPK3,CMGC,MAPK,ERK1
MAPK6,235,230,KEA3,0.19428571428571428,1,MAPK6,CMGC,MAPK,ERK3
MAPK7,126.66666666666667,126,KEA3,0.5685714285714286,3,MAPK7,CMGC,MAPK,ERK5
MAPK8,93,88,KEA3,0.7057142857142857,3,MAPK8,CMGC,MAPK,JNK
MAPK9,66,49,KEA3,0.8342857142857143,4,MAPK9,CMGC,MAPK,JNK
MAPKAPK2,81,71,KEA3,0.7628571428571429,4,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
MAPKAPK3,296,259,KEA3,0.10285714285714286,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
MAPKAPK5,94,90,KEA3,0.6971428571428572,3,MAPKAPK5,CAMK,MAPKAPK,MAPKAPK
MARK2,151.66666666666666,149,KEA3,0.4857142857142857,2,MARK2,CAMK,CAMKL,MARK
MARK3,160.33333333333334,156,KEA3,0.4657142857142857,2,MARK3,CAMK,CAMKL,MARK
MARK4,332,288,KEA3,0.02,1,MARK4,CAMK,CAMKL,MARK
MAST1,121.5,120,KEA3,0.5942857142857143,3,MAST1,AGC,MAST,MAST
MAST2,312,273,KEA3,0.06285714285714286,1,MAST2,AGC,MAST,MAST
MATK,234,229,KEA3,0.19714285714285715,1,MATK,TK,CSK,NA
MELK,302,265,KEA3,0.08571428571428572,1,MELK,CAMK,CAMKL,MELK
MERTK,9,2,KEA3,0.9971428571428571,4,MERTK,TK,AXL,NA
MET,60,39,KEA3,0.8714285714285714,4,MET,TK,MET,NA
MKNK1,179.33333333333334,179,KEA3,0.38571428571428573,2,MKNK1,CAMK,MAPKAPK,MNK
MKNK2,226,224,KEA3,0.21714285714285714,1,MKNK2,CAMK,MAPKAPK,MNK
MOK,164.5,161,KEA3,0.44857142857142857,2,MOK,CMGC,RCK,NA
MOS,300,263,KEA3,0.09142857142857143,1,MOS,OTHER,MOS,NA
MST1R,90,82,KEA3,0.7257142857142858,3,MST1R,TK,MET,NA
MTOR,78.33333333333333,67,KEA3,0.7771428571428571,4,MTOR,ATYPICAL,PIKK,FRAP
MYLK2,212.5,212,KEA3,0.2742857142857143,2,MYLK2,CAMK,MLCK,NA
MYO3A,277,248,KEA3,0.13428571428571429,1,MYO3A,STE,STE20,NINAC
NEK10,208,205,KEA3,0.29714285714285715,2,NEK10,OTHER,NEK,NEK10
NEK11,311,272,KEA3,0.06571428571428571,1,NEK11,OTHER,NEK,NEK11
NEK2,126.33333333333333,125,KEA3,0.5714285714285714,3,NEK2,OTHER,NEK,NEK2
NEK3,177.5,178,KEA3,0.38857142857142857,2,NEK3,OTHER,NEK,NEK1
NEK4,191,191,KEA3,0.3485714285714286,2,NEK4,OTHER,NEK,NEK4
NEK6,133.66666666666666,135,KEA3,0.54,3,NEK6,OTHER,NEK,NEK6
NEK8,209.5,208,KEA3,0.2885714285714286,2,NEK8,OTHER,NEK,NEK8
NEK9,168.5,168,KEA3,0.4228571428571429,2,NEK9,OTHER,NEK,NEK8
NIM1K,275,246,KEA3,0.14,1,NIM1K,CAMK,CAMKL,NIM1
NLK,148.33333333333334,145,KEA3,0.5028571428571429,3,NLK,CMGC,MAPK,NMO
NPR2,127,127,KEA3,0.5628571428571428,3,NPR2,RGC,RGC,NA
NRBP2,227,225,KEA3,0.21428571428571427,1,NRBP2,OTHER,NRBP,NA
NTRK1,181,181,KEA3,0.38,2,NTRK1,TK,TRK,NA
NTRK2,309,271,KEA3,0.06857142857142857,1,NTRK2,TK,TRK,NA
NTRK3,117,119,KEA3,0.5971428571428572,3,NTRK3,TK,TRK,NA
NUAK1,105.33333333333333,104,KEA3,0.6542857142857142,3,NUAK1,CAMK,CAMKL,NUAK
NUAK2,291,256,KEA3,0.11142857142857143,1,NUAK2,CAMK,CAMKL,NUAK
OXSR1,273,244,KEA3,0.1457142857142857,1,OXSR1,STE,STE20,FRAY
PAK1,56,34,KEA3,0.8914285714285715,4,PAK1,STE,STE20,PAKA
PAK2,116.33333333333333,118,KEA3,0.6028571428571429,3,PAK2,STE,STE20,PAKA
PAK3,223,221,KEA3,0.2342857142857143,1,PAK3,STE,STE20,PAKA
PAK4,23,8,KEA3,0.9771428571428571,4,PAK4,STE,STE20,PAKB
PAK5,166,164,KEA3,0.43714285714285717,2,PAK5,STE,STE20,PAKB
PAK6,185,184,KEA3,0.37142857142857144,2,PAK6,STE,STE20,PAKB
PASK,293,258,KEA3,0.10571428571428572,1,PASK,CAMK,CAMKL,PASK
PBK,188.66666666666666,189,KEA3,0.35714285714285715,2,PBK,OTHER,TOPK,NA
PDGFRA,163,159,KEA3,0.4542857142857143,2,PDGFRA,TK,PDGFR,NA
PDGFRB,158,153,KEA3,0.4742857142857143,2,PDGFRB,TK,PDGFR,NA
PDIK1L,298,261,KEA3,0.09714285714285714,1,PDIK1L,OTHER,NKF4,NA
PDK1,88.5,79,KEA3,0.7342857142857143,3,PDK1,ATYPICAL,PDHK,PDHK
PDPK1,47,25,KEA3,0.9228571428571428,4,PDPK1,AGC,PDK1,NA
PIK3CA,237,231,KEA3,0.18857142857142858,1,PIK3CA,NA,NA,NA
PIK3CB,336,292,KEA3,0.008571428571428572,1,PIK3CB,NA,NA,NA
PIK3CG,308,270,KEA3,0.07142857142857142,1,PIK3CG,NA,NA,NA
PIK3R4,101,99,KEA3,0.6685714285714286,3,PIK3R4,OTHER,VPS15,NA
PIM1,41,20,KEA3,0.9428571428571428,4,PIM1,CAMK,PIM,NA
PIM2,202.5,201,KEA3,0.30857142857142855,2,PIM2,CAMK,PIM,NA
PINK1,150,147,KEA3,0.49142857142857144,2,PINK1,OTHER,NKF2,NA
PKMYT1,209,207,KEA3,0.2914285714285714,2,PKMYT1,OTHER,WEE,NA
PKN1,129.33333333333334,130,KEA3,0.5542857142857143,3,PKN1,AGC,PKN,NA
PLK1,88,78,KEA3,0.74,3,PLK1,OTHER,PLK,PLK1
PLK2,149,146,KEA3,0.49714285714285716,2,PLK2,OTHER,PLK,PLK2
PLK3,115,116,KEA3,0.6085714285714285,3,PLK3,OTHER,PLK,PLK2
PLK4,127,127,KEA3,0.5628571428571428,3,PLK4,OTHER,PLK,SAK
PNCK,176,176,KEA3,0.39714285714285713,2,PNCK,CAMK,CAMK1,NA
PRKAA1,64.33333333333333,46,KEA3,0.8428571428571429,4,PRKAA1,CAMK,CAMKL,AMPK
PRKAA2,65.33333333333333,48,KEA3,0.8371428571428572,4,PRKAA2,CAMK,CAMKL,AMPK
PRKACA,92,86,KEA3,0.7114285714285714,3,PRKACA,AGC,PKA,NA
PRKACB,246.5,233,KEA3,0.18285714285714286,1,PRKACB,AGC,PKA,NA
PRKCA,70,56,KEA3,0.8114285714285714,4,PRKCA,AGC,PKC,ALPHA
PRKCB,61.333333333333336,40,KEA3,0.8628571428571429,4,PRKCB,AGC,PKC,ALPHA
PRKCD,71.66666666666667,60,KEA3,0.8,4,PRKCD,AGC,PKC,DELTA
PRKCE,68.33333333333333,53,KEA3,0.8228571428571428,4,PRKCE,AGC,PKC,ETA
PRKCG,122,121,KEA3,0.5857142857142857,3,PRKCG,AGC,PKC,ALPHA
PRKCH,57,36,KEA3,0.8828571428571429,4,PRKCH,AGC,PKC,ETA
PRKCI,58.666666666666664,38,KEA3,0.8742857142857143,4,PRKCI,AGC,PKC,IOTA
PRKCQ,67,51,KEA3,0.8285714285714286,4,PRKCQ,AGC,PKC,DELTA
PRKCZ,73.33333333333333,63,KEA3,0.7914285714285715,4,PRKCZ,AGC,PKC,IOTA
PRKD1,15.333333333333334,5,KEA3,0.9857142857142858,4,PRKD1,CAMK,PKD,NA
PRKD2,131.66666666666666,133,KEA3,0.5457142857142857,3,PRKD2,CAMK,PKD,NA
PRKD3,106,106,KEA3,0.6457142857142857,3,PRKD3,CAMK,PKD,NA
PRKDC,39.333333333333336,17,KEA3,0.9514285714285714,4,PRKDC,ATYPICAL,PIKK,DNAPK
PRKG1,142,139,KEA3,0.5257142857142857,3,PRKG1,AGC,PKG,NA
PRKG2,230.5,227,KEA3,0.20857142857142857,1,PRKG2,AGC,PKG,NA
PRKX,279,249,KEA3,0.13142857142857142,1,PRKX,AGC,PKA,NA
PRKY,150,147,KEA3,0.49142857142857144,2,PRKY,AGC,PKA,NA
PRPF4B,146,142,KEA3,0.5171428571428571,3,PRPF4B,CMGC,DYRK,PRP4
PTK2,93.33333333333333,89,KEA3,0.7028571428571428,3,PTK2,TK,FAK,NA
PTK2B,50.666666666666664,27,KEA3,0.9171428571428571,4,PTK2B,TK,FAK,NA
PTK6,45.333333333333336,23,KEA3,0.9314285714285714,4,PTK6,TK,SRC,SRM
PXK,198,197,KEA3,0.32571428571428573,2,PXK,OTHER,SLOB,NA
RAF1,128,128,KEA3,0.56,3,RAF1,TKL,RAF,RAF
RET,15.333333333333334,5,KEA3,0.9857142857142858,4,RET,TK,RET,NA
RIOK1,287,253,KEA3,0.12,1,RIOK1,ATYPICAL,RIO,RIO1
RIPK1,219,219,KEA3,0.24571428571428572,1,RIPK1,TKL,RIPK,NA
RIPK2,216.5,216,KEA3,0.2542857142857143,2,RIPK2,TKL,RIPK,NA
RIPK3,177,177,KEA3,0.3914285714285714,2,RIPK3,TKL,RIPK,NA
ROCK1,97.33333333333333,96,KEA3,0.6771428571428572,3,ROCK1,AGC,DMPK,ROCK
ROCK2,162,158,KEA3,0.45714285714285713,2,ROCK2,AGC,DMPK,ROCK
RPS6KA1,86,75,KEA3,0.7485714285714286,3,RPS6KA1,AGC,RSK,RSK
RPS6KA2,53,31,KEA3,0.9057142857142857,4,RPS6KA2,AGC,RSK,RSK
RPS6KA3,37.333333333333336,15,KEA3,0.9571428571428572,4,RPS6KA3,AGC,RSK,RSK
RPS6KA4,57.5,37,KEA3,0.88,4,RPS6KA4,AGC,RSK,MSK
RPS6KA5,69.33333333333333,54,KEA3,0.82,4,RPS6KA5,AGC,RSK,MSK
RPS6KB1,53.333333333333336,32,KEA3,0.9028571428571428,4,RPS6KB1,AGC,RSK,P70
RPS6KB2,114.33333333333333,115,KEA3,0.6114285714285714,3,RPS6KB2,AGC,RSK,P70
RPS6KL1,182,182,KEA3,0.37714285714285717,2,RPS6KL1,AGC,RSKL,NA
SCYL1,326,284,KEA3,0.03142857142857143,1,SCYL1,OTHER,SCY1,NA
SCYL2,87.5,77,KEA3,0.7428571428571429,3,SCYL2,OTHER,SCY1,NA
SCYL3,266,239,KEA3,0.16285714285714287,1,SCYL3,OTHER,SCY1,NA
SGK1,61.333333333333336,40,KEA3,0.8628571428571429,4,SGK1,AGC,SGK,NA
SGK2,205,204,KEA3,0.3,2,SGK2,AGC,SGK,NA
SGK3,89,81,KEA3,0.7285714285714285,3,SGK3,AGC,SGK,NA
SIK1,195,194,KEA3,0.33714285714285713,2,SIK1,CAMK,CAMKL,QIK
SIK2,186,186,KEA3,0.3657142857142857,2,SIK2,CAMK,CAMKL,QIK
SMG1,328,285,KEA3,0.02857142857142857,1,SMG1,ATYPICAL,PIKK,SMG1
SNRK,142.5,140,KEA3,0.5228571428571429,3,SNRK,CAMK,CAMKL,SNRK
SRC,82.33333333333333,72,KEA3,0.76,4,SRC,TK,SRC,SRCA
SRMS,174,174,KEA3,0.40285714285714286,2,SRMS,TK,SRC,SRM
