Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKG2,Q13237,AGC,PKG,NA,0.3663209218244764,0.3809066693732573,0.5030703519267851,-0.0717080450804632,-0.06541426094549321,0.01001789261675633,NA,28
CDK15,Q96Q40,CMGC,CDK,NA,0.3543219526228595,0.3788237182249648,0.42021640338318983,0.13520922772229568,0.12240277284351662,0.025412021089214403,NA,3
PKN1,Q16512,AGC,PKN,NA,0.3414508506957709,0.37059040089728107,0.4089353929735008,-0.10175478294854153,-0.09174859433976214,0.020245325905813426,NA,7
MAPK12,P53778,CMGC,MAPK,NA,0.3622576658130534,0.36051351073141397,0.4975728800155673,-0.08123731524121625,-0.07993164244915217,0.01708119203490176,NA,10
NUAK1,O60285,CAMK,CAMKL,NA,0.3438179924440429,0.3382378242493088,0.38721614328026455,0.11104174159227576,0.11104174159227576,0,NA,4
MAPK11,Q15759,CMGC,MAPK,NA,0.3263274926552188,0.33755436220354185,0.4788619162959637,-0.09686517481882201,-0.09256672469121388,0.03666812126173931,NA,6
SGK3,Q96BR1,AGC,SGK,NA,0.39461444173471594,0.3279021420642826,0.9746941347352298,-0.06794257452471975,-0.07298793846815183,0.02123247293187652,NA,15
PRKCD,Q05655,AGC,PKC,NA,0.3237465045693864,0.32605800136591223,0.3585258894959005,-0.06550971649626988,-0.06292973773154971,0.003944879391381517,NA,21
CDK11A,Q9UQ88,CMGC,NA,NA,0.30304987734888544,0.324221658325915,0.393618634889395,-0.10076410155975327,-0.09069844571077072,0.013839105259679801,NA,4
CDK10,Q15131,CMGC,CDK,NA,0.2697540565205584,0.3205721033878811,0.4156687756324692,-0.09317151643542276,-0.08291047090487141,0.031100945598259263,NA,4
CDK2,P24941,CMGC,CDK,NA,0.26147573665166923,0.3205721033878811,0.3645162531850879,-0.06763931952839045,-0.05637338920087643,0.020914109017373717,NA,13
CDK6,Q00534,CMGC,CDK,NA,0.305161562622088,0.3205721033878811,0.3625102704874893,-0.0871259715490292,-0.08389068303921068,0.00970586552945551,NA,6
CDK18,Q07002,CMGC,CDK,NA,0.3187587626244128,0.3187587626244128,0.3187587626244128,-0.12782214856519256,-0.12782214856519256,NA,NA,3
AURKB,Q96GD4,CAMK,AUR,NA,0.3669146924162489,0.3115801779972894,0.6161846340195687,-0.09794101744909356,-0.11720458697934101,0.038224960755327074,NA,4
GSK3B,P49841,CMGC,GSK,NA,0.3127157924419332,0.30627305107635305,0.37059040089728107,0.08714756851479726,0.08811259498336346,0.0028950794056986045,NA,6
MAPK7,Q13164,CMGC,MAPK,NA,0.2536414670225695,0.30451832350980257,0.4067139329795427,-0.06480520774725351,-0.05280168562690365,0.034430795794409295,NA,11
PRKD1,Q15139,CAMK,PKD,NA,0.3017877926978246,0.29929628285498067,0.341035157335565,-0.09401574297757662,-0.09401574297757662,0,NA,5
CDK17,Q00537,CMGC,CDK,NA,0.2907300390241692,0.2907300390241692,0.2907300390241692,-0.10834089085028993,-0.10834089085028993,NA,NA,3
PRKACB,P22694,AGC,PKA,NA,0.3674253609970765,0.26760624017703144,0.6777807052660807,-0.054820056292097394,-0.06686108782343736,0.017929369733437516,NA,21
CDKL2,Q92772,CMGC,CDKL,NA,0.2632325147454978,0.26201339940544677,0.2958494831602009,0.10019214236832319,0.09794352259277583,0.0055079710756226604,NA,3
MAPK8,P45983,CMGC,MAPK,NA,0.2593417328994173,0.2612194415156308,0.324221658325915,-0.05536895311899508,-0.0546817716085315,0.004154402617669012,NA,22
MAPK10,P53779,CMGC,MAPK,NA,0.24927246098479655,0.2596373105057561,0.30627305107635305,-0.05536895311899508,-0.05346612634576745,0.0053553358084203655,NA,21
PLK3,Q9H4B4,CAMK,PLK,NA,0.1790857382091041,0.2596373105057561,0.2975694635544747,0.09458382071639049,0.053330043786822046,0.05100811844726437,NA,5
MAPK13,O15264,CMGC,MAPK,NA,0.24222564657221718,0.239577516576788,0.37468754903832613,-0.05375964559199071,-0.05620287497206839,0.015421752024531377,NA,14
NPR1,P16066,RGC,RGC,NA,0.23622335791073076,0.239577516576788,0.27901425584626094,-0.05300534662075242,-0.052772612211809684,0.004983794568180152,NA,19
MAPKAPK3,Q16644,CAMK,MAPKAPK,NA,0.22440673851238008,0.23657200643706275,0.3585258894959005,-0.05482254610510554,-0.044265637896938374,0.026266495799083106,NA,29
RPS6KC1,Q96S38,OTHER,RSKL,NA,0.23343721158511196,0.23210238398190938,0.2410881076020265,-0.08950865799134,-0.08950865799134,0,NA,3
MAK,P20794,CMGC,RCK,NA,0.2269755667991329,0.2269755667991329,0.23210238398190938,-0.08132777014692645,-0.08132777014692645,0,NA,3
SGK1,O00141,AGC,SGK,NA,0.2004481412754439,0.22475374025976358,0.27572413039921095,-0.048982720320202656,-0.04669606696849152,0.014847047523678656,NA,18
CDK1,P06493,CMGC,CDK,NA,0.3036376873469223,0.22329881601158919,0.5287082889410615,-0.054313987762086624,-0.062043032463286366,0.02024736362203109,NA,16
ROCK2,O75116,AGC,DMPK,NA,0.20341596373301873,0.22048980860834408,0.43415218132648237,0.0305827940156297,0.015530291689633432,0.07853199529929374,NA,4
CDKL5,O76039,CMGC,CDKL,NA,0.24834006797625627,0.21214750292253115,0.41116827440579273,-0.0709910912788412,-0.07387728833600102,0.02114644312728487,NA,5
RPS6KB1,P23443,AGC,RSK,NA,0.3369096728210371,0.21041928783557454,0.8664610916297825,-0.05131382298468561,-0.06060771277296466,0.0446711495452866,NA,18
TBK1,Q9UHD2,OTHER,IKK,NA,0.29685751972813157,0.19246497193114673,0.5346171485515817,-0.06492616040214483,-0.08534369951059377,0.0412718712421226,NA,4
GSK3A,P49840,CMGC,GSK,NA,0.19211258611492701,0.1870948668403243,0.25336580106242124,-0.06436461622297174,-0.06886819929181714,0.012738056510470054,NA,4
CSNK1A1,P48729,CK1,CK1,NA,0.15548371425737575,0.1778319206319825,0.19654288435158612,-0.042422744341423305,-0.039392269220085006,0.017934082732584268,NA,9
MAP3K8,P41279,STE,STE-Unique,NA,0.1751626151037457,0.17652577082969892,0.19928292171761497,0.06433566104565513,0.06433566104565513,0,NA,4
CDK9,P50750,CMGC,CDK,NA,0.21529168359336198,0.17005330405836405,0.34294414714289606,0.048848609390756144,0.06108549119316012,0.01835532270360596,NA,7
PRKY,O43930,AGC,PKA,NA,0.18153822084218774,0.16877030613293661,0.3133637307377066,-0.04411771145685335,-0.021214358531115654,0.04955782052588825,NA,9
PKN2,Q16513,AGC,PKN,NA,0.16494389827988373,0.16494389827988373,0.16494389827988373,-0.06635177683647846,-0.06635177683647846,NA,NA,3
PRKCG,P05129,AGC,PKC,NA,0.2179185427932683,0.16494389827988373,0.4559319556497244,-0.038120023840029625,-0.05046289151136274,0.022201292850012176,NA,14
ROCK1,Q13464,AGC,DMPK,NA,0.12633363270535558,0.16367588429324828,0.1830961606243397,0.06738045142240123,0.04785977725897225,0.03636545496489523,NA,4
PSKH1,P11801,CAMK,PSK,NA,0.35040125540860745,0.15864052954514513,0.6695862266508091,0.05314147865226282,0.1101970532693369,0.07606627476464942,NA,4
CDK19,Q9BWU1,CMGC,CDK,NA,0.15813335227758882,0.1549019599857432,0.1778319206319825,-0.055494399964539975,-0.055494399964539975,0,NA,4
CDKL1,Q00532,CMGC,CDKL,NA,0.15857095047568365,0.15366288787019475,0.2692177243336108,-0.044014499040488785,-0.04627542373632315,0.035153206542719286,NA,6
RPS6KB2,Q9UBS0,AGC,RSK,NA,0.17967875814641734,0.149966742310231,0.3545777306509081,0.00963775974404819,0.012439638566756983,0.05462544225640757,NA,20
RPS6KA2,Q15349,AGC-CAMK,RSK,NA,0.13473596450055297,0.14387555575769967,0.30451832350980257,-0.03148726510802828,-0.03269706176337286,0.02348896807835626,NA,21
PRKAB1,Q9Y478,NA,NA,NA,0.13965853178489515,0.14146280243036088,0.14752000636314366,0.049302221773780276,0.049302221773780276,0,NA,5
PRKCI,P41743,AGC,PKC,NA,0.13274774178568938,0.1366771398795441,0.16115090926274472,-0.037608127795089,-0.03450779024349401,0.004941626980362397,NA,16
RPS6KA6,Q9UK32,AGC-CAMK,RSK,NA,0.13231645248898818,0.13204572828029343,0.23358715288760054,-0.03168201597366774,-0.034021642068712686,0.014743008185730674,NA,15
MAPK3,P27361,CMGC,MAPK,NA,0.111294154201427,0.12959609472097294,0.1804560644581313,-0.03183746669817496,-0.027319275986541533,0.016040550024701894,NA,18
SGK2,Q9HBY8,AGC,SGK,NA,0.15092430001097715,0.12378215940835775,0.46597389394386496,-0.016417197692805245,-0.00898165209645364,0.05498890563166894,NA,14
MAPK9,P45984,CMGC,MAPK,NA,0.1179235369407828,0.12033079436794646,0.17263072694617473,-0.03184139024281256,-0.02936336508536359,0.014573447517514194,NA,16
RPS6KA1,Q15418,AGC-CAMK,RSK,NA,0.0932713502846536,0.11238269966426384,0.23657200643706275,-0.02978460462221124,-0.021456342399446347,0.02122000055440919,NA,21
MAPK1,P28482,CMGC,MAPK,NA,0.10475296021445085,0.11013827874181155,0.14752000636314366,-0.029592214807894784,-0.025295764076931435,0.015754916984444423,NA,15
CDK13,Q14004,CMGC,CDK,NA,0.09493820163057733,0.10750601971752255,0.13786862068696282,0.042953531538591015,0.03630230582260129,0.019791996662083908,NA,4
CAMK4,Q16566,CAMK,CAMK1,NA,0.1344813226675147,0.09044397075882467,0.26760624017703144,-0.01915771590318105,-0.021392269337438506,0.03792329078168635,NA,9
MYLK3,Q32MK0,CAMK,MLCK,NA,0.10133055817319551,0.08885056436881678,0.17652577082969892,0.03344014152425656,0.03907927577255712,0.013813001499389537,NA,4
MAPKAPK2,P49137,CAMK,MAPKAPK,NA,0.11003760889940516,0.08196966321511988,0.24718356881172862,-0.02118392241032076,-0.017524986005684917,0.028706402261864473,NA,25
CDKL4,Q5MAI5,CMGC,CDKL,NA,0.08060151847783034,0.07675598136972352,0.11125903931710739,0.027273238653564014,0.01097666094266004,0.030175398404520517,NA,4
CHEK2,O96017,CAMK,RAD53,NA,0.15721486863747663,0.07572071393811836,0.5058454059815573,-0.019788400916015022,-0.03201525849741765,0.03272930349781578,NA,16
MAP4K4,O95819,STE,STE20,NA,0.07198778229957241,0.07058588313598571,0.0830199526796178,-0.029250678629785032,-0.029250678629785032,0,NA,3
CSNK2A1,P68400,CMGC,CK2,NA,0.050409438495818096,0.04963514562387693,0.05749589383191927,0.02181609602859393,0.02181609602859393,0,NA,3
CDK5,Q00535,CMGC,CDK,NA,0.034556844271297314,0.03526907894637064,0.04191415147891488,0.01004109010611488,0.01004109010611488,0,NA,11
PRKAA1,Q13131,CAMK,CAMKL,NA,0.05094695371234118,0.033389013318065645,0.14266750356873156,-0.007934117422387131,0.0024000838199452167,0.02135709227468041,NA,9
RPS6KA3,P51812,AGC-CAMK,RSK,NA,0.07712185982731494,0.030584087646018613,0.27572413039921095,-0.007158526949983028,-0.016814897218107968,0.02489516920546556,NA,21
MAPK14,Q16539,CMGC,MAPK,NA,0.07492400615664432,0.01322826573375516,0.1830961606243397,-0.004763768314161976,-0.01893880742232531,0.019662954590864135,NA,12
