Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CAMK2A,42.333333333333336,21,KEA3,0.94,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,116.5,113,KEA3,0.6285714285714286,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,95,86,KEA3,0.7114285714285714,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,2,1,KEA3,1,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,120,116,KEA3,0.62,3,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,134.66666666666666,137,KEA3,0.5457142857142857,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,116.5,113,KEA3,0.6285714285714286,3,OTHER,CAMKK,META,CAMKK2
CDC42BPA,299,268,KEA3,0.09142857142857143,1,AGC,DMPK,GEK,CDC42BPA
CDC7,210.5,207,KEA3,0.3,2,OTHER,CDC7,CDC7,CDC7
CDK1,70.5,54,KEA3,0.8171428571428572,4,CMGC,CDK,CDC2,CDK1
CDK11A,246,232,KEA3,0.2,1,CMGC,CDK,CDK11,CDK11A
CDK11A,246,232,KEA3,0.2,1,NA,NA,NA,CDK11A
CDK12,251,237,KEA3,0.18285714285714286,1,CMGC,CDK,CRK7,CDK12
CDK15,290,261,KEA3,0.11142857142857143,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,280,257,KEA3,0.12285714285714286,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,279,256,KEA3,0.12571428571428572,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,134,135,KEA3,0.5571428571428572,3,CMGC,CDK,CDK8,CDK19
CDK2,47.333333333333336,27,KEA3,0.9142857142857143,4,CMGC,CDK,CDC2,CDK2
CDK20,116,112,KEA3,0.6342857142857142,3,CMGC,CDK,CCRK,CDK20
CDK3,98.66666666666667,90,KEA3,0.7,3,CMGC,CDK,CDC2,CDK3
CDK4,69.33333333333333,53,KEA3,0.82,4,CMGC,CDK,CDK4,CDK4
CDK5,59.666666666666664,40,KEA3,0.8657142857142858,4,CMGC,CDK,CDK5,CDK5
CDK6,66.66666666666667,50,KEA3,0.8314285714285714,4,CMGC,CDK,CDK4,CDK6
CDK7,86.33333333333333,76,KEA3,0.7457142857142857,3,CMGC,CDK,CDK7,CDK7
CDK8,167,169,KEA3,0.43142857142857144,2,CMGC,CDK,CDK8,CDK8
CDK9,57,36,KEA3,0.88,4,CMGC,CDK,CDK9,CDK9
CDKL3,312,279,KEA3,0.06,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,83,72,KEA3,0.7571428571428571,4,CMGC,CDKL,CDKL,CDKL5
CHEK1,18,5,KEA3,0.9885714285714285,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,66.33333333333333,48,KEA3,0.8371428571428572,4,CAMK,RAD53,RAD53,CHEK2
CHUK,67,51,KEA3,0.8285714285714286,4,OTHER,IKK,IKK,CHUK
CLK1,134.5,136,KEA3,0.5542857142857143,3,CMGC,CLK,CLK,CLK1
CLK2,113.5,109,KEA3,0.6457142857142857,3,CMGC,CLK,CLK,CLK2
CLK3,203,199,KEA3,0.32857142857142857,2,CMGC,CLK,CLK,CLK3
CLK4,326,290,KEA3,0.02857142857142857,1,CMGC,CLK,CLK,CLK4
CSF1R,242,228,KEA3,0.21142857142857144,1,TK,PDGFR,PDGFR,CSF1R
CSK,137.33333333333334,141,KEA3,0.5314285714285715,3,TK,CSK,CSK,CSK
CSNK1A1,135.33333333333334,139,KEA3,0.54,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,339,300,KEA3,0,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,32.333333333333336,11,KEA3,0.9714285714285714,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,119.66666666666667,115,KEA3,0.6228571428571429,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,228,217,KEA3,0.25142857142857145,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,234,222,KEA3,0.22857142857142856,1,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,288,259,KEA3,0.11714285714285715,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,70.66666666666667,55,KEA3,0.8142857142857143,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,122.66666666666667,118,KEA3,0.6114285714285714,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,60.666666666666664,43,KEA3,0.8571428571428571,4,CAMK,DAPK,DAPK,DAPK1
DAPK3,104.33333333333333,98,KEA3,0.6771428571428572,3,CAMK,DAPK,DAPK,DAPK3
DCLK1,208,204,KEA3,0.3142857142857143,2,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,80,69,KEA3,0.7657142857142857,4,TK,DDR,DDR,DDR1
DDR2,154,157,KEA3,0.4714285714285714,2,TK,DDR,DDR,DDR2
DMPK,126,122,KEA3,0.5971428571428572,3,AGC,DMPK,GEK,DMPK
DYRK1A,38,17,KEA3,0.9542857142857143,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,94,83,KEA3,0.7228571428571429,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,53.666666666666664,34,KEA3,0.8885714285714286,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,209,206,KEA3,0.3028571428571429,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,79.5,68,KEA3,0.7714285714285715,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,130.5,130,KEA3,0.5742857142857143,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,72.66666666666667,58,KEA3,0.8028571428571428,4,TK,EGFR,EGFR,EGFR
EIF2AK1,321,286,KEA3,0.04,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,42.333333333333336,21,KEA3,0.94,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,337,298,KEA3,0.005714285714285714,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,325,289,KEA3,0.03142857142857143,1,TK,EPH,EPH,EPHA2
EPHA3,171,172,KEA3,0.42,2,TK,EPH,EPH,EPHA3
EPHA4,330,293,KEA3,0.02,1,TK,EPH,EPH,EPHA4
EPHA8,336,297,KEA3,0.008571428571428572,1,TK,EPH,EPH,EPHA8
EPHB1,327,291,KEA3,0.025714285714285714,1,TK,EPH,EPH,EPHB1
EPHB2,265,248,KEA3,0.14857142857142858,1,TK,EPH,EPH,EPHB2
EPHB3,163,164,KEA3,0.44571428571428573,2,TK,EPH,EPH,EPHB3
ERBB2,37,16,KEA3,0.9571428571428572,4,TK,EGFR,EGFR,ERBB2
ERBB4,249,234,KEA3,0.19428571428571428,1,TK,EGFR,EGFR,ERBB4
FASTK,249.5,235,KEA3,0.19142857142857142,1,ATYPICAL,FAST,FAST,FASTK
FER,43,23,KEA3,0.9285714285714286,4,TK,FER,FER,FER
FES,277,255,KEA3,0.12857142857142856,1,TK,FER,FER,FES
FGFR1,164.66666666666666,167,KEA3,0.43714285714285717,2,TK,FGFR,FGFR,FGFR1
FGFR2,171,172,KEA3,0.42,2,TK,FGFR,FGFR,FGFR2
FGFR3,179,178,KEA3,0.39714285714285713,2,TK,FGFR,FGFR,FGFR3
FGFR4,138,143,KEA3,0.5257142857142857,3,TK,FGFR,FGFR,FGFR4
FGR,88.5,78,KEA3,0.74,3,TK,SRC,SRCA,FGR
FLT1,313,280,KEA3,0.05714285714285714,1,TK,VEGFR,VEGFR,FLT1
FLT3,213,210,KEA3,0.28,2,TK,PDGFR,PDGFR,FLT3
FLT4,292,263,KEA3,0.10571428571428572,1,TK,VEGFR,VEGFR,FLT4
FRK,208.5,205,KEA3,0.3057142857142857,2,TK,SRC,FRK,FRK
FYN,72,56,KEA3,0.8085714285714286,4,TK,SRC,SRCA,FYN
GRK1,245,231,KEA3,0.20285714285714285,1,AGC,GRK,GRK,GRK1
GRK2,49,30,KEA3,0.9028571428571428,4,AGC,GRK,BARK,GRK2
GRK3,232.5,221,KEA3,0.2342857142857143,1,AGC,GRK,BARK,GRK3
GRK5,74.33333333333333,60,KEA3,0.7942857142857143,4,AGC,GRK,GRK,GRK5
GRK6,192.33333333333334,194,KEA3,0.34285714285714286,2,AGC,GRK,GRK,GRK6
GSK3A,65.33333333333333,47,KEA3,0.8428571428571429,4,CMGC,GSK,GSK,GSK3A
GSK3B,43.666666666666664,24,KEA3,0.9257142857142857,4,CMGC,GSK,GSK,GSK3B
HASPIN,223,213,KEA3,0.26571428571428574,2,OTHER,HASPIN,HASPIN,HASPIN
HCK,138.33333333333334,144,KEA3,0.5228571428571429,3,TK,SRC,SRCB,HCK
HIPK1,89.5,79,KEA3,0.7371428571428571,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,95,86,KEA3,0.7114285714285714,3,CMGC,DYRK,HIPK,HIPK2
HIPK3,304,272,KEA3,0.08,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,97.5,88,KEA3,0.7057142857142857,3,CMGC,DYRK,HIPK,HIPK4
ICK,269,250,KEA3,0.14285714285714285,1,CMGC,RCK,RCK,CILK1
IGF1R,187.66666666666666,187,KEA3,0.3657142857142857,2,TK,INSR,INSR,IGF1R
IKBKB,72.33333333333333,57,KEA3,0.8057142857142857,4,OTHER,IKK,IKK,IKBKB
IKBKE,44,25,KEA3,0.92,4,OTHER,IKK,IKK,IKBKE
ILK,114.33333333333333,110,KEA3,0.6428571428571429,3,TKL,MLK,ILK,ILK
INSR,125,120,KEA3,0.6028571428571429,3,TK,INSR,INSR,INSR
IRAK1,158.5,161,KEA3,0.45714285714285713,2,TKL,IRAK,IRAK,IRAK1
IRAK3,258.5,245,KEA3,0.15714285714285714,1,TKL,IRAK,IRAK,IRAK3
IRAK4,303,271,KEA3,0.08285714285714285,1,TKL,IRAK,IRAK,IRAK4
ITK,163.33333333333334,165,KEA3,0.44285714285714284,2,TK,TEC,TEC,ITK
JAK1,144,147,KEA3,0.5142857142857142,3,TK,JAKA,JAKA,JAK1
JAK2,74.66666666666667,61,KEA3,0.7914285714285715,4,TK,JAKA,JAKA,JAK2
JAK3,155.33333333333334,158,KEA3,0.4685714285714286,2,TK,JAKA,JAKA,JAK3
KDR,310,277,KEA3,0.06571428571428571,1,TK,VEGFR,VEGFR,KDR
KIT,147,150,KEA3,0.5028571428571429,3,TK,PDGFR,PDGFR,KIT
KSR1,205,200,KEA3,0.32571428571428573,2,TKL,RAF,KSR,KSR1
KSR2,128,126,KEA3,0.5857142857142857,3,TKL,RAF,KSR,KSR2
LATS1,121.33333333333334,117,KEA3,0.6171428571428571,3,AGC,NDR,NDR,LATS1
LATS2,84.5,74,KEA3,0.7514285714285714,4,AGC,NDR,NDR,LATS2
LCK,60,41,KEA3,0.8628571428571429,4,TK,SRC,SRCB,LCK
LIMK1,298,267,KEA3,0.09428571428571429,1,TKL,LISK,LIMK,LIMK1
LIMK2,208.5,205,KEA3,0.3057142857142857,2,TKL,LISK,LIMK,LIMK2
LRRK2,109.5,105,KEA3,0.6571428571428571,3,TKL,LRRK,LRRK,LRRK2
LYN,99.66666666666667,93,KEA3,0.6914285714285714,3,TK,SRC,SRCB,LYN
MAK,289,260,KEA3,0.11428571428571428,1,CMGC,RCK,RCK,MAK
MAP2K1,57.666666666666664,38,KEA3,0.8742857142857143,4,STE,STE7,MEK1,MAP2K1
MAP2K2,182,181,KEA3,0.38285714285714284,2,STE,STE7,MEK1,MAP2K2
MAP2K3,228,217,KEA3,0.25142857142857145,2,STE,STE7,MEK3,MAP2K3
MAP2K4,142,145,KEA3,0.52,3,STE,STE7,MEK4,MAP2K4
MAP2K6,151.66666666666666,155,KEA3,0.48,2,STE,STE7,MEK3,MAP2K6
MAP2K7,124.5,119,KEA3,0.6085714285714285,3,STE,STE7,MEK7,MAP2K7
MAP3K1,247,233,KEA3,0.19714285714285715,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,293,264,KEA3,0.10285714285714286,1,TKL,MLK,MLK,MAP3K10
MAP3K11,190,190,KEA3,0.35714285714285715,2,TKL,MLK,MLK,MAP3K11
MAP3K13,250,236,KEA3,0.18571428571428572,1,TKL,MLK,LZK,MAP3K13
MAP3K14,130.66666666666666,131,KEA3,0.5685714285714286,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,191,192,KEA3,0.3485714285714286,2,TKL,MLK,ZAK,MAP3K20
MAP3K3,267,249,KEA3,0.1457142857142857,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,257,243,KEA3,0.16285714285714287,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,170.66666666666666,171,KEA3,0.4257142857142857,2,STE,STE11,ASK,MAP3K5
MAP3K6,170,170,KEA3,0.42857142857142855,2,STE,STE11,ASK,MAP3K6
MAP3K7,134.66666666666666,137,KEA3,0.5457142857142857,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,75.5,63,KEA3,0.7857142857142857,4,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,291,262,KEA3,0.10857142857142857,1,STE,STE20,KHS,MAP4K1
MAP4K2,172.5,173,KEA3,0.4142857142857143,2,STE,STE20,KHS,MAP4K2
MAP4K3,307,274,KEA3,0.07428571428571429,1,STE,STE20,KHS,MAP4K3
MAP4K4,252,238,KEA3,0.18,1,STE,STE20,MSN,MAP4K4
MAP4K5,150,153,KEA3,0.48857142857142855,2,STE,STE20,KHS,MAP4K5
MAPK1,44,25,KEA3,0.92,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,134.66666666666666,137,KEA3,0.5457142857142857,3,CMGC,MAPK,JNK,MAPK10
MAPK11,109.33333333333333,104,KEA3,0.66,3,CMGC,MAPK,P38,MAPK11
MAPK12,55,35,KEA3,0.8828571428571429,4,CMGC,MAPK,P38,MAPK12
MAPK13,94.66666666666667,85,KEA3,0.7171428571428572,3,CMGC,MAPK,P38,MAPK13
MAPK14,62.666666666666664,44,KEA3,0.8542857142857143,4,CMGC,MAPK,P38,MAPK14
MAPK15,211,208,KEA3,0.29428571428571426,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,51.33333333333333,32,KEA3,0.8942857142857142,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,223.5,214,KEA3,0.26285714285714284,2,CMGC,MAPK,ERK3,MAPK6
MAPK7,100.66666666666667,95,KEA3,0.6857142857142857,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,87,77,KEA3,0.7428571428571429,3,CMGC,MAPK,JNK,MAPK8
MAPK9,28.666666666666668,10,KEA3,0.9742857142857143,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,66.33333333333333,48,KEA3,0.8371428571428572,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,308,275,KEA3,0.07142857142857142,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,60.333333333333336,42,KEA3,0.86,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,110.33333333333333,106,KEA3,0.6542857142857142,3,CAMK,CAMKL,MARK,MARK2
MARK3,99,91,KEA3,0.6971428571428572,3,CAMK,CAMKL,MARK,MARK3
MARK4,335,296,KEA3,0.011428571428571429,1,CAMK,CAMKL,MARK,MARK4
MAST1,231.5,220,KEA3,0.23714285714285716,1,AGC,MAST,MAST,MAST1
MAST2,320,285,KEA3,0.04285714285714286,1,AGC,MAST,MAST,MAST2
MATK,200,198,KEA3,0.3314285714285714,2,TK,CSK,CSK,MATK
MELK,212,209,KEA3,0.2857142857142857,2,CAMK,CAMKL,MELK,MELK
MERTK,152,156,KEA3,0.47714285714285715,2,TK,AXL,AXL,MERTK
MET,116,112,KEA3,0.6342857142857142,3,TK,MET,MET,MET
MKNK1,166.66666666666666,168,KEA3,0.4342857142857143,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,239.5,227,KEA3,0.21428571428571427,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,231,219,KEA3,0.24285714285714285,1,CMGC,RCK,RCK,MOK
MOS,311,278,KEA3,0.06285714285714286,1,OTHER,MOS,MOS,MOS
MST1R,273,252,KEA3,0.13714285714285715,1,TK,MET,MET,MST1R
MTOR,112.66666666666667,107,KEA3,0.6514285714285715,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,188.5,188,KEA3,0.3628571428571429,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,236,225,KEA3,0.22,1,STE,STE20,NINAC,MYO3A
NEK10,301,269,KEA3,0.08857142857142856,1,OTHER,NEK,NEK10,NEK10
NEK11,254,240,KEA3,0.17142857142857143,1,OTHER,NEK,NEK11,NEK11
NEK2,76,65,KEA3,0.78,4,OTHER,NEK,NEK2,NEK2
NEK3,192,193,KEA3,0.3457142857142857,2,OTHER,NEK,NEK1,NEK3
NEK4,207.5,203,KEA3,0.3171428571428571,2,OTHER,NEK,NEK4,NEK4
